fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,subtema,provincia,localidad,dependencia_alta,via_ingreso,derivacion_institucion,derivacion_fecha,derivacion_judicializa,derivacion2_institucion,derivacion2_fecha,derivacion2_judicializa,derivacion3_institucion,derivacion3_fecha,derivacion3_judicializa,denunciante_nacionalidad,denunciante_provincia,denunciante_localidad,denunciante_tipo,denunciante_como_conocio_la_linea,denunciante_genero,denunciante_edad_aparente,provincia_indec_id
2021-03-19,,4545941515,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Béccar,PNR - Línea 145,Correo Institucional,,,,,,,,,,,,,,,,,06
2021-03-19,,7545941515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Neuquén,Neuquén,PNR - Línea 145,Línea 145,Protex,2021-03-23 08:49,Sí,,,,,,,,,,,,,,58
2021-03-19,,9455941515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Santa Cruz,Comandante Luis Piedrabuena,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-03-23 08:51,No,Protex,2021-03-23 08:51,No,,,,,,,,,,,78
2021-03-19,,3555941515,Urgencia,Ciudadano,No,Trata,Ofrecimiento,Buenos Aires,Villa Dominico,PNR - Línea 145,Línea 145,Protex,2021-03-23 09:01,No,,,,,,,,,,,,,,06
2021-03-19,,4555941515,Urgencia,Ciudadano,No,Trata,Publicidad de oferta sexual,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-03-19 21:59,Sí,,,,,,,,,,Denunciante - ciudadano,,,0,06
2021-03-19,,5555941515,Urgencia,Ciudadano,Sí,Trata,Pornografía infantil,Buenos Aires,Gregorio de Laferrere,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,06
2021-03-20,,4565941515,Urgencia,Ciudadano,No,Trata,Posible captación,,,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-03-20 09:00,No,,,,,,,,,,Denunciante - ciudadano,,,50,
2021-03-20,,2575941515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Protex,2021-03-20 12:25,Sí,,,,,,,,,,Denunciante - ciudadano,,Hombre,30,14
2021-03-20,,2584051515,Urgencia,Ciudadano,Sí,Trata,Persona desaparecida,Buenos Aires,Loma Hermosa,PNR - Línea 145,Línea 145,PERSONAS EXTRAVIADAS,2021-03-20 19:09,No,Protex,2021-03-20 19:09,Sí,,,,,Buenos Aires,Loma Hermosa,Denunciante - ciudadano,,Mujer,33,06
2021-03-20,,3584051515,Emergencia,Institución - renatre,No,Trata,Explotación laboral,Catamarca,Carrizal,PNR - Línea 145,Línea 145,Policía Federal Argentina,2021-03-20 21:09,Sí,Protex,2021-03-20 19:37,No,,,,,,,Denunciante - institucion,,Hombre,45,10
2021-03-21,,1594051515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Protex,2021-03-21 07:08,No,,,,,,,,,,Denunciante - ciudadano,,Mujer,35,14
2021-03-21,,4594051515,Emergencia,Institución - ministerio de trabajo de la nación,No,Trata,Explotación laboral,Catamarca,San Fernando del Valle de Catamarca,PNR - Línea 145,Línea 145,,,,,,,,,,Argentina,Mendoza,MAIPÚ,Denunciante - ciudadano,,Hombre,45,10
2021-03-21,,6594051515,Urgencia,Institución - línea 144,No,Trata,Posible captación,,,PNR - Línea 145,Línea 145,Protex,2021-03-21 14:49,Sí,,,,,,,,,,Denunciante,,Mujer,35,
2021-03-21,,7594051515,Urgencia,Ciudadano,No,Trata,Ofrecimiento,Río Negro,,PNR - Línea 145,Línea 145,Protex,2021-03-21 19:33,Sí,,,,,,,Argentina,Río Negro,El Cuy,Denunciante - ciudadano,"No sabe, no recuerda",Hombre,55,62
2021-03-21,,8405051515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,,,,,,,Argentina,,,Denunciante - ciudadano,Derivado de otro organismo,Mujer,30,06
2021-03-22,,4505051515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,Lanús,PNR - Línea 145,Línea 145,Protex,2021-03-22 00:35,Sí,,,,,,,,,,Denunciante - ciudadano,,,0,06
2021-03-22,,7505051515,Urgencia,Ciudadano,Sí,Trata,Posible captación,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-03-22 10:08,Sí,,,,,,,,,,Denunciante - ciudadano,,Hombre,35,02
2021-03-22,,6515051515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Berazategui,PNR - Línea 145,Línea 145,Protex,2021-03-22 13:38,Sí,,,,,,,,,,Denunciante - ciudadano,,Hombre,30,06
2021-03-22,,1525051515,Urgencia,Ciudadano,Sí,Trata,Posible captación,Buenos Aires,Morón,PNR - Línea 145,Línea 145,Protex,2021-03-22 16:42,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,20,06
2021-03-22,,4525051515,Urgencia,Ciudadano,Sí,Trata,Posible captación,,,PNR - Línea 145,Línea 145,Protex,2021-03-22 19:20,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,20,
2021-03-22,,2535051515,Urgencia,Ciudadano,Sí,Trata,Oferta laboral engañosa,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Protex,2021-03-22 23:00,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,60,14
2021-03-23,,545051515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Protex,2021-03-23 12:48,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,50,06
2021-03-23,,4545051515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-03-23 16:42,Sí,,,,,,,,,,,,,,02
2021-03-23,,7545051515,Emergencia,Ciudadano,No,Trata,Explotación sexual,Salta,Salta,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-03-23 20:19,Sí,Protex,2021-03-23 20:19,No,,,,Argentina,Salta,Salta,Denunciante - ciudadano,,Mujer,30,66
2021-03-23,,8455051515,Emergencia,Institución - renatre,Sí,Trata,Explotación laboral,Santiago del Estero,Quimili,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-03-23 19:41,Sí,,,,,,,Argentina,Chaco,RESISTENCIA0,Denunciante - ciudadano,,Mujer,30,86
2021-03-24,,9465051515,Emergencia,Ciudadano,Sí,Trata,"Explotación laboral niñas, niños y adolescentes",Mendoza,Costa de Araujo,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-03-24 10:16,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,0,50
2021-03-24,,3565051515,Emergencia,Institución - renatre,No,Trata,Explotación laboral,Santiago del Estero,Quimilí,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-03-24 12:11,Sí,,,,,,,Argentina,Chaco,RESISTENCIA0,Denunciante - ciudadano,,Mujer,0,86
2021-03-24,,8475051515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Santa Fe,Rosario,PNR - Línea 145,Línea 145,Protex,2021-03-24 12:51,Sí,,,,,,,,,,Denunciante - ciudadano,,,0,82
2021-03-24,,6575051515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Balvanera,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-03-24 18:49,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,60,06
2021-03-25,,6584151515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Entre Ríos,Paraná,PNR - Línea 145,Línea 145,Protex,2021-03-25 10:38,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,0,30
2021-03-25,,1594151515,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,06
2021-03-25,,6594151515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,Merlo,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,06
2021-03-25,,1505151515,Emergencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-03-25 13:58,No,Policía Federal Argentina,2021-03-25 15:38,Sí,,,,,,,Denunciante - ciudadano,,Mujer,21,06
2021-03-25,,2505151515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Lomas de Zamora,PNR - Línea 145,Línea 145,,,,,,,,,,Argentina,Buenos Aires,Lomas de Zamora,Denunciante - ciudadano,,Mujer,27,06
2021-03-25,,6505151515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Mendoza,Mendoza,PNR - Línea 145,Línea 145,Protex,2021-03-25 18:43,Sí,,,,,,,Argentina,Córdoba,Capital,Denunciante - victima directa,,Mujer,27,50
2021-03-25,,8415151515,Urgencia,Ciudadano,No,Trata,Posible captación,,,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-03-25 18:05,Sí,,,,,,,,,,Denunciante - ciudadano,,,45,
2021-03-25,,9415151515,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Buenos Aires,PNR - Línea 145,Correo Institucional,Área Legal del Programa Nacional de Rescate,2021-03-25 19:22,Sí,,,,,,,,,,Denunciante - ciudadano,,,50,06
2021-03-26,,3525151515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - ciudadano,,Mujer,31,06
2021-03-26,,4525151515,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,San Juan,Pocitos,PNR - Línea 145,Línea 145,Protex,2021-03-26 11:18,Sí,,,,,,,,,,Denunciante - ciudadano,,,32,70
2021-03-26,,6525151515,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,Buenos Aires,"Lezama, Buenos Aires",PNR - Línea 145,Línea 145,Protex,2021-03-26 12:04,Sí,,,,,,,,,,Denunciante - ciudadano,,Hombre,26,06
2021-03-26,,8435151515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-03-26 12:03,Sí,,,,,,,,,,Denunciante - ciudadano,,,45,06
2021-03-26,,6535151515,Emergencia,Ciudadano,Sí,Trata,Explotación laboral,Buenos Aires,Quilmes,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-03-26 15:33,Sí,Protex,2021-03-26 15:33,No,,,,,,,Denunciante - ciudadano,,,33,06
2021-03-26,,8445151515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-03-26 17:56,Sí,,,,,,,,,,Denunciante - ciudadano,,,0,06
2021-03-26,,2545151515,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,Mendoza,San Carlos,PNR - Línea 145,Línea 145,Protex,2021-03-26 21:10,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,40,50
2021-03-26,,5545151515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-03-26 22:42,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,40,02
2021-03-27,,5584251515,Emergencia,Ciudadano,Sí,Trata,Otro,Salta,Salta,PNR - Línea 145,Línea 145,Comisarías,2021-03-27 22:18,Sí,,,,,,,,,,Denunciante - victima directa,,Mujer,60,66
2021-03-27,,6584251515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Bahía Blanca,PNR - Línea 145,Línea 145,Protex,2021-03-27 23:04,Sí,,,,,,,,,,Denunciante - ciudadano,,,60,06
2021-03-28,,9494251515,Urgencia,Ciudadano,No,Trata,Posible captación,Salta,Salta,PNR - Línea 145,Línea 145,Protex,2021-03-28 04:50,Sí,,,,,,,,,,Denunciante - ciudadano,,,40,66
2021-03-28,,1594251515,Urgencia,Ciudadano,No,Trata,Posible captación,Río Negro,San Carlos de Bariloche,PNR - Línea 145,Línea 145,Protex,2021-03-28 13:29,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,30,62
2021-03-28,,4594251515,Urgencia,Ciudadano,No,Trata,Oferta laboral engañosa,Buenos Aires,Ramos Mejía,PNR - Línea 145,Línea 145,Protex,2021-03-28 18:06,Sí,,,,,,,,Buenos Aires,Ramos Mejía,Denunciante - ciudadano,,Mujer,25,06
2021-03-28,,5594251515,Urgencia,Ciudadano,No,Trata,Posible captación,Río Negro,San Carlos de Bariloche,PNR - Línea 145,Línea 145,Protex,2021-03-28 18:19,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,30,62
2021-03-29,,3505251515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Buenos Aires,"Laprida, Buenos Aires",PNR - Línea 145,Línea 145,Protex,2021-03-29 06:42,Sí,,,,,,,,,,Denunciante - ciudadano,,,0,06
2021-03-29,,6515251515,Urgencia,Institución - servicio zonal de promoción y protección de los derechos del niño de general pueyrredon de la provincia de buenos aires,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Mar del Plata,PNR - Línea 145,Línea 145,Protex,2021-03-29 10:49,Sí,,,,,,,,,,Denunciante - institucion,,Mujer,35,06
2021-03-29,,525251515,Urgencia,Institución - servicio zonal de promoción y protección de los derechos del niño de general pueyrredon de la provincia de buenos aires,No,Trata,"Explotación laboral niñas, niños y adolescentes",,,PNR - Línea 145,Línea 145,Protex,2021-03-29 11:51,Sí,,,,,,,,,,Denunciante - institucion,,Mujer,40,
2021-03-29,,2525251515,Urgencia,Ciudadano,No,Trata,Publicidad de oferta sexual,,,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-03-29 13:01,Sí,,,,,,,,Buenos Aires,La Tablada,Denunciante - ciudadano,,Mujer,39,
2021-03-29,,3525251515,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,,,PNR - Línea 145,Línea 145,Protex,2021-03-29 12:54,No,,,,,,,,,,,,,,
2021-03-29,,4545251515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Corrientes,Paso de los Libres,PNR - Línea 145,Línea 145,Protex,2021-03-29 22:15,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,54,18
2021-03-30,,3555251515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-03-30 11:06,Sí,,,,,,,,Buenos Aires,La Tablada,Denunciante - ciudadano,,Mujer,39,06
2021-03-30,,4555251515,Urgencia,Institución - servicio zonal de promoción y protección de los derechos del niño de general pueyrredon de la provincia de buenos aires,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Mar del Plata,PNR - Línea 145,Correo Institucional,Protex,2021-03-30 10:45,Sí,,,,,,,,,,,,,,06
2021-03-30,,5555251515,Emergencia,Institución - afip,No,Trata,Explotación laboral,Buenos Aires,,PNR - Línea 145,Línea 145,Policía Federal Argentina,2021-03-30 11:31,Sí,,,,,,,Argentina,Córdoba,Córdoba,Denunciante - ciudadano,,Hombre,40,06
2021-03-31,,6565251515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,Quilmes,PNR - Línea 145,Línea 145,Comisarías,2021-03-31 06:23,Sí,Protex,2021-03-31 06:23,No,,,,Argentina,Buenos Aires,Wilde,Denunciante - ciudadano,,Mujer,45,06
2021-03-31,,9475251515,Urgencia,Ciudadano,No,Trata,Grooming,Santa Fe,Santa Fe,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,82
2021-03-31,,7575251515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,14
2021-03-31,,9484351515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Protex,2021-03-31 13:40,Sí,,,,,,,,,,Denunciante - ciudadano,,,50,14
2021-03-31,,1584351515,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Berazategui,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,06
2021-03-31,,3584351515,Urgencia,Ciudadano,Sí,Trata,Pornografía infantil,Buenos Aires,Morón,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - ciudadano,,,0,06
2021-03-31,,6584351515,Urgencia,Ciudadano,No,Trata,Oferta laboral engañosa,Buenos Aires,Belén de Escobar,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,06
2021-03-31,,9494351515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,,,PNR - Línea 145,Línea 145,Protex,2021-03-31 21:27,No,,,,,,,,,,,,,,
2021-04-01,,1594351515,Urgencia,Ciudadano,No,Trata,Posible captación,,,PNR - Línea 145,Línea 145,Protex,2021-04-01 00:20,No,,,,,,,,,,,,,,
2021-04-01,,2505351515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Salta,Salta,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,66
2021-04-01,,3505351515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Florida,PNR - Línea 145,Línea 145,Protex,2021-04-01 14:46,Sí,,,,,,,,,,Denunciante - ciudadano,,,47,06
2021-04-01,,6505351515,Emergencia,Ciudadano,Sí,Trata,Explotación laboral,Buenos Aires,Villa Madero,PNR - Línea 145,Línea 145,Protex,2021-04-01 17:45,Sí,,,,,,,Argentina,,,Denunciante - ciudadano,,Mujer,35,06
2021-04-01,,515351515,Emergencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Paso del Rey,PNR - Línea 145,Línea 145,,,,,,,,,,Argentina,Buenos Aires,Moreno,Denunciante - ciudadano,,Mujer,30,06
2021-04-01,,3515351515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Wilde,PNR - Línea 145,Línea 145,,,,,,,,,,Argentina,,,Denunciante - ciudadano,,Hombre,70,06
2021-04-02,,525351515,Emergencia,Institución - uatre,No,Trata,Explotación laboral,Santiago del Estero,Bandera,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-04-02 12:33,Sí,,,,,,,,,,Denunciante - ciudadano,,,0,86
2021-04-02,,2525351515,Urgencia,Ciudadano,Sí,Trata,Posible captación,Buenos Aires,Munro,PNR - Línea 145,Línea 145,Protex,2021-04-02 12:07,Sí,,,,,,,,,,Denunciante - ciudadano,,,30,06
2021-04-02,,3525351515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,Quilmes,PNR - Línea 145,Línea 145,Comisarías,2021-04-02 11:51,No,Protex,2021-04-02 11:51,Sí,,,,Argentina,Buenos Aires,Wilde,Denunciante - ciudadano,,Mujer,0,06
2021-04-03,,1545351515,Urgencia,Ciudadano,No,Trata,Oferta laboral engañosa,Tucumán,Simoca,PNR - Línea 145,Línea 145,Protex,2021-04-03 08:10,Sí,,,,,,,,,,Denunciante - victima directa,,Mujer,28,90
2021-04-03,,8455351515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-04-03 11:51,Sí,PERSONAS EXTRAVIADAS,2021-04-03 11:51,No,,,,,Entre Ríos,Diamante,Denunciante - ciudadano,,Hombre,54,06
2021-04-03,,9465351515,Emergencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-04-03 21:32,No,,,,,,,,,,Denunciante - ciudadano,,,45,02
2021-04-03,,565351515,Urgencia,Ciudadano,Sí,Trata,Otro,,,PNR - Línea 145,Línea 145,,,,,,,,,,Argentina,,,Denunciante - ciudadano,,Hombre,45,
2021-04-04,,1565351515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Neuquén,Neuquén,PNR - Línea 145,Línea 145,Protex,2021-04-04 00:22,Sí,,,,,,,,,,,,,,58
2021-04-04,,575351515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,,,PNR - Línea 145,Línea 145,Protex,2021-04-04 15:29,No,,,,,,,,,,Denunciante - ciudadano,,Mujer,43,
2021-04-05,,9484451515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Salta,Salta,PNR - Línea 145,Línea 145,Protex,2021-04-05 12:26,Sí,,,,,,,,,,,,,,66
2021-04-05,,584451515,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Berazategui,PNR - Línea 145,Línea 145,Protex,2021-04-05 16:29,Sí,,,,,,,,,,,,,,06
2021-04-05,,4584451515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Salta,Salta,PNR - Línea 145,Línea 145,Protex,2021-04-05 22:36,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,34,66
2021-04-06,,6584451515,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,Buenos Aires,Tres de Febrero,PNR - Línea 145,Línea 145,Protex,2021-04-06 09:17,Sí,,,,,,,,,,Denunciante - ciudadano,,Hombre,0,06
2021-04-06,,594451515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Santa Fe,Santa Fe,PNR - Línea 145,Línea 145,Protex,2021-04-06 10:33,Sí,,,,,,,,,,Denunciante - ciudadano,,Hombre,0,82
2021-04-06,,2594451515,Urgencia,Ciudadano,No,Trata,Explotación laboral,Mendoza,Mendoza,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,50
2021-04-06,,5505451515,Emergencia,Institución - renatre,No,Trata,Explotación laboral,Misiones,Wanda,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-04-06 15:35,Sí,,,,,,,,,,Denunciante - institucion,,Hombre,40,54
2021-04-06,,1515451515,Urgencia,Institución - sindicato de taxis,No,Trata,Explotación laboral,San Juan,San Juan,PNR - Línea 145,Línea 145,,,,,,,,,,,,,Denunciante - ciudadano,,Mujer,50,70
2021-04-07,,6515451515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Wilde,PNR - Línea 145,Línea 145,Protex,2021-04-07 04:33,Sí,,,,,,,,,,Denunciante - ciudadano,,,0,06
2021-04-07,,1525451515,Emergencia,Institución - renatre,No,Trata,Explotación laboral,Misiones,,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,54
2021-04-07,,2525451515,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Rafael Castillo,PNR - Línea 145,Línea 145,Protex,2021-04-07 13:16,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,30,06
2021-04-07,,8435451515,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-04-07 16:10,Sí,,,,,,,,,,Denunciante - ciudadano,,Mujer,0,02
2021-04-07,,1535451515,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Protex,2021-04-07 17:02,Sí,,,,,,,,,,Denunciante - ciudadano,,Hombre,0,14
2021-04-07,,4535451515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,Área Legal del Programa Nacional de Rescate,2021-04-07 17:32,Sí,,,,,,,,,,Denunciante - ciudadano,,Hombre,0,06
2021-04-07,,2545451515,Urgencia,Ciudadano,No,Trata,Otro,Buenos Aires,Villa Celina,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,06
2021-04-07,,5545451515,Urgencia,Ciudadano,No,Trata,Persona desaparecida,,,PNR - Línea 145,Línea 145,Protex,2021-04-07 22:27,No,,,,,,,,,,,,,,
2021-04-08,,8455451515,Urgencia,Ciudadano,No,Trata,Explotación laboral,San Juan,San Juan,PNR - Línea 145,Línea 145,Protex,2021-04-08 10:00,Sí,,,,,,,,,,Denunciante - ciudadano,,Hombre,63,70
2021-04-08,,555451515,Emergencia,Institución - renatre,No,Trata,Explotación laboral,Misiones,San Pedro,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-04-08 11:51,Sí,,,,,,,,,,Denunciante - ciudadano,,Hombre,0,54
2021-04-08,,6555451515,Urgencia,Ciudadano,No,Trata,Explotación sexual,Córdoba,Córdoba,PNR - Línea 145,Línea 145,,,,,,,,,,,,,,,,,14
2021-04-08,,7555451515,Emergencia,Institución - renatre,No,Trata,Explotación laboral,Misiones,San Pedro,PNR - Línea 145,Línea 145,Gendarmería Nacional Argentina,2021-04-08 13:55,Sí,,,,,,,,,,Denunciante - ciudadano,,Hombre,0,54
